orf_name,ref_name,identity_score,M,N,aln_len,orf_len,ref_len,N/aln_len,gap_openings,gap_ratio,aln_orf_len,clustering_score
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KM822698.1_Potato_mop-top_virus_isolate_Ch20_segment_RNA1,_complete_sequence",0.6165357276468388,2050,5346,6247,5600,6005,0.8557707699695855,58,0.009284456539138787,5599,0.6108115284786755
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KM822709.1_Potato_mop-top_virus_isolate_Ch9_segment_RNA1,_complete_sequence",0.6161616161616161,2052,5346,6247,5600,6005,0.8557707699695855,58,0.009284456539138787,5599,0.610440890415278
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","MN417990.1_Potato_mop-top_virus_isolate_PMTV_physalis_M2_segment_RNA1,_complete_sequence",0.6086631814787155,2096,5356,6239,5600,6010,0.8584709087994871,55,0.008815515306940214,5600,0.6032975018856189
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","ON398500.1_Potato_mop-top_virus_isolate_DSMZ_PV-0582_segment_RNA_1,_complete_sequence",0.6103409516672911,2080,5338,6123,5600,6014,0.8717948717948718,55,0.008982524906091785,5600,0.6048585488677319
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KR857349.1_Potato_mop-top_virus_isolate_CO1_segment_RNA1_rep_protein_2_and_rep_protein_1_genes,_complete_cds",0.606235997012696,2109,5356,6161,5600,6041,0.869339392955689,53,0.008602499594221717,5600,0.6010208520943917
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KR857352.1_Potato_mop-top_virus_isolate_CO2_segment_RNA1_rep_protein_2_and_rep_protein_1_genes,_complete_cds",0.6097834204630321,2090,5356,6161,5600,6041,0.869339392955689,55,0.008927122220418764,5600,0.6043398093405736
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KR857355.1_Potato_mop-top_virus_isolate_CO3_segment_RNA1_rep_protein_2_and_rep_protein_1_genes,_complete_cds",0.6169814849448289,2048,5347,6248,5600,6041,0.8557938540332907,58,0.009282970550576185,5600,0.6112540639898353
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KR857358.1_Potato_mop-top_virus_isolate_CO4_segment_RNA1_rep_protein_2_and_rep_protein_1_genes,_complete_cds",0.6169814849448289,2048,5347,6248,5600,6041,0.8557938540332907,58,0.009282970550576185,5600,0.6112540639898353
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KR857361.1_Potato_mop-top_virus_isolate_CO5_segment_RNA1_rep_protein_2_and_rep_protein_1_genes,_complete_cds",0.6075027995520716,2103,5358,6237,5600,6041,0.8590668590668591,53,0.008497675164341831,5600,0.6023404381000499
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","OP221272.1_Potato_mop-top_virus_isolate_Hebei_segment_RNA1,_complete_sequence",0.6109450877848337,2083,5354,6241,5600,6042,0.857875340490306,54,0.008652459541740105,5600,0.6056589101305506
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KY275269.1_Potato_mop-top_virus_strain_Maryland_segment_RNA1,_complete_sequence",0.6166074434262203,2050,5347,6248,5600,6042,0.8557938540332907,58,0.009282970550576185,5600,0.6108834946876287
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KU955464.1_Potato_mop-top_virus_isolate_H11_P64_segment_RNA-rep,_complete_sequence",0.6117537313432836,2081,5360,6235,5600,6042,0.859663191659984,52,0.008340016038492382,5600,0.606651695412273
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KU955466.1_Potato_mop-top_virus_isolate_C29_P69_segment_RNA-rep,_complete_sequence",0.611349635990293,2082,5357,6238,5600,6042,0.8587688361654376,54,0.008656620711766592,5600,0.6060574140692485
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KU955467.1_Potato_mop-top_virus_isolate_C29_P70_segment_RNA-rep,_complete_sequence",0.6113186402689578,2081,5354,6241,5600,6042,0.857875340490306,54,0.008652459541740105,5600,0.606029230466919
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KU955468.1_Potato_mop-top_virus_isolate_C29_P71_segment_RNA-rep,_complete_sequence",0.6117229792794474,2080,5357,6238,5600,6042,0.8587688361654376,54,0.008656620711766592,5600,0.6064275254671534
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KU955469.1_Potato_mop-top_virus_isolate_C61_P76_segment_RNA-rep,_complete_sequence",0.6101251634597422,2087,5353,6242,5600,6042,0.8575776994553028,53,0.008490868311438641,5600,0.6049446710433106
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KU955470.1_Potato_mop-top_virus_isolate_C61_P77_segment_RNA-rep,_complete_sequence",0.6101251634597422,2087,5353,6242,5600,6042,0.8575776994553028,53,0.008490868311438641,5600,0.6049446710433106
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KU955471.1_Potato_mop-top_virus_isolate_C115_P79_segment_RNA-rep,_complete_sequence",0.615499533146592,2059,5355,6240,5600,6042,0.8581730769230769,58,0.009294871794871795,5600,0.609778543896191
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KU955472.1_Potato_mop-top_virus_isolate_C115_P80_segment_RNA-rep,_complete_sequence",0.615499533146592,2059,5355,6240,5600,6042,0.8581730769230769,58,0.009294871794871795,5600,0.609778543896191
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KU955473.1_Potato_mop-top_virus_isolate_PF43_segment_RNA-rep,_complete_sequence",0.6169814849448289,2048,5347,6248,5600,6042,0.8557938540332907,58,0.009282970550576185,5600,0.6112540639898353
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KM822695.1_Potato_mop-top_virus_isolate_Guangdong_segment_RNA1,_complete_sequence",0.6158593603890032,2054,5347,6248,5600,6042,0.8557938540332907,58,0.009282970550576185,5600,0.6101423560832154
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KM822696.1_Potato_mop-top_virus_isolate_Yunnan_segment_RNA1,_complete_sequence",0.6103847590586478,2086,5354,6241,5600,6042,0.857875340490306,54,0.008652459541740105,5600,0.6051034296259981
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KM822697.1_Potato_mop-top_virus_isolate_Ch10_segment_RNA1,_complete_sequence",0.6167944641855245,2049,5347,6248,5600,6042,0.8557938540332907,58,0.009282970550576185,5600,0.6110687793387319
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","NC_003723.1_Potato_mop-top_virus_RNA_1,_complete_sequence",0.6147940074906367,2057,5340,6256,5600,6043,0.8535805626598465,58,0.009271099744245524,5600,0.6090941909250266
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","KT225274.1_Colombian_potato_soil-borne_virus_isolate_IS13_segment_RNA1_putative_replicase_(ORF2)_and_polymerase_(ORF1)_genes,_complete_cds",0.6015233141370983,2145,5383,6128,5600,6061,0.8784268929503917,58,0.009464751958224544,5600,0.5958300451717015
"NC_004423.1_Broad_bean_necrosis_virus_RNA_1,_complete_sequence","NC_029034.2_Colombian_potato_soil-borne_virus_RNA_1,_complete_sequence",0.6028237042541333,2138,5383,6318,5600,6170,0.8520101297879076,59,0.009338398227287116,5600,0.5971942964429598
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","MH106714.1_Beet_soil-borne_virus_isolate_Brazilian_segment_RNA1,_complete_sequence",0.9765799896676425,136,5807,5808,5810,5819,0.9998278236914601,1,0.0001721763085399449,5808,0.9764118457300275
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","NC_003520.1_Beet_soil-borne_virus_RNA_1,_complete_sequence",0.9729683195592287,157,5808,5811,5810,5834,0.9994837377387713,3,0.0005162622612287042,5810,0.9724660127344692
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","FJ971717.1_Beet_soil-borne_virus_isolate_PL_segment_RNA_1,_complete_sequence",0.978133608815427,127,5808,5811,5810,5834,0.9994837377387713,3,0.0005162622612287042,5810,0.9776286353467561
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","EF545138.1_Beet_soil-borne_virus_isolate_IM_segment_RNA_1,_complete_sequence",0.9771005509641874,133,5808,5811,5810,5834,0.9994837377387713,3,0.0005162622612287042,5810,0.9765961108242988
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","EF545139.1_Beet_soil-borne_virus_isolate_XJ_segment_RNA_1,_complete_sequence",0.9767561983471075,135,5808,5811,5810,5834,0.9994837377387713,3,0.0005162622612287042,5810,0.9762519359834797
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","MW582800.1_Beet_soil-borne_virus_isolate_DSMZ_PV-0576_segment_RNA_1,_complete_sequence",0.9774526678141136,131,5810,5810,5810,5835,1.0,0,0.0,5810,0.9774526678141136
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","MN087411.1_Beet_soil-borne_virus_isolate_TR1_segment_RNA_1,_complete_sequence",0.9752151462994837,144,5810,5810,5810,5835,1.0,0,0.0,5810,0.9752151462994837
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","MN087414.1_Beet_soil-borne_virus_isolate_TR3_segment_RNA_1,_complete_sequence",0.9748709122203099,146,5810,5810,5810,5835,1.0,0,0.0,5810,0.9748709122203099
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","FN386612.1_Beet_soil-borne_virus_segment_RNA-1,_complete_sequence,_clone_pUBS-1-wt,_genomic_RNA",0.978657487091222,124,5810,5810,5810,5835,1.0,0,0.0,5810,0.978657487091222
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","OP380962.1_Beet_soil-borne_virus_isolate_BSBV-US-RNA1_segment_RNA1,_complete_sequence",0.9771084337349397,133,5810,5810,5810,5837,1.0,0,0.0,5810,0.9771084337349397
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","MN125066.1_Potato_mop-top_virus_isolate_PMTV_quitoense_M6_segment_RNA_1,_complete_sequence",0.6314558214864135,2048,5557,5994,5810,5875,0.9270937604270938,45,0.0075075075075075074,5676,0.626715162165945
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KT225277.1_Soil-borne_virus_2_isolate_IS16_segment_RNA1_putative_replicase_(ORF2)_and_polymerase_(ORF1)_genes,_complete_cds",0.6313551815766165,2081,5645,6113,5810,5961,0.9234418452478325,39,0.006379846229347293,5797,0.627327232602056
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","OK523979.1_Potato_mop-top_virus_isolate_AS99_segment_RNA1,_complete_sequence",0.6372374510501958,2038,5618,6109,5810,5965,0.9196267801604191,49,0.008020952692748403,5762,0.6321261996012746
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","OK523982.1_Potato_mop-top_virus_isolate_AS144_segment_RNA1,_complete_sequence",0.6377714489142043,2035,5618,6109,5810,5965,0.9196267801604191,49,0.008020952692748403,5762,0.632655914293678
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","OK504616.1_Potato_mop-top_virus_isolate_AS22_segment_RNA_1,_partial_sequence",0.6373665480427047,2038,5620,6111,5810,5967,0.9196530846015382,49,0.008018327605956471,5764,0.6322559342554207
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","MN417993.1_Potato_mop-top_virus_isolate_PMTV_physalis_M7_segment_RNA1,_complete_sequence",0.6348981399468556,2061,5645,6107,5810,5978,0.9243491075814639,46,0.007532339937776323,5774,0.630115871330914
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","OR477289.1_Beet_virus_Q_isolate_DSMZ_PV-0961_Replicase_read-through_protein_and_replicase_genes,_complete_cds",0.6260915123995809,2141,5726,6055,5810,5991,0.945664739884393,50,0.008257638315441783,5804,0.6209214751378173
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","OQ731908.1_Beet_virus_Q_isolate_DSMZ_PV-1078_segment_RNA1_Replicase_readthrough_protein_(Replicase-RT)_and_replicase_(Replicase)_genes,_complete_cds",0.6265712290502794,2139,5728,6064,5810,5996,0.9445910290237467,50,0.008245382585751979,5810,0.621404909549535
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","NC_003510.1_Beet_virus_Q_RNA_1,_complete_sequence",0.6265502183406113,2138,5725,6061,5810,6003,0.9445636033657813,53,0.008744431611945224,5810,0.6210713928048824
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","MN125060.1_Potato_mop-top_virus_isolate_PMTV_quitoense_M1_segment_RNA_1,_complete_sequence",0.6338152327221438,2077,5672,6124,5810,6005,0.9261920313520575,48,0.007838014369693011,5796,0.6288473798203373
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KM822698.1_Potato_mop-top_virus_isolate_Ch20_segment_RNA1,_complete_sequence",0.6346492774057102,2073,5674,6109,5810,6005,0.9287935832378458,49,0.008020952692748403,5791,0.6295587855751521
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KM822709.1_Potato_mop-top_virus_isolate_Ch9_segment_RNA1,_complete_sequence",0.6344730348960169,2074,5674,6109,5810,6005,0.9287935832378458,49,0.008020952692748403,5791,0.6293839566982915
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","MN417990.1_Potato_mop-top_virus_isolate_PMTV_physalis_M2_segment_RNA1,_complete_sequence",0.6342494714587739,2076,5676,6140,5810,6010,0.9244299674267101,47,0.00765472312703583,5807,0.6293944673612881
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","ON398500.1_Potato_mop-top_virus_isolate_DSMZ_PV-0582_segment_RNA_1,_complete_sequence",0.6338548075232906,2083,5689,6100,5810,6014,0.9326229508196722,48,0.007868852459016393,5793,0.6288670975624516
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KR857349.1_Potato_mop-top_virus_isolate_CO1_segment_RNA1_rep_protein_2_and_rep_protein_1_genes,_complete_cds",0.6362834978843441,2063,5672,6149,5810,6041,0.9224264107985038,51,0.008294031549845503,5810,0.6310061424782453
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KR857352.1_Potato_mop-top_virus_isolate_CO2_segment_RNA1_rep_protein_2_and_rep_protein_1_genes,_complete_cds",0.6355321020228673,2072,5685,6136,5810,6041,0.9264993481095176,50,0.008148631029986962,5810,0.6303533854157709
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KR857355.1_Potato_mop-top_virus_isolate_CO3_segment_RNA1_rep_protein_2_and_rep_protein_1_genes,_complete_cds",0.6342877217635693,2082,5693,6128,5810,6041,0.929014360313316,49,0.007996083550913838,5810,0.629215904145029
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KR857358.1_Potato_mop-top_virus_isolate_CO4_segment_RNA1_rep_protein_2_and_rep_protein_1_genes,_complete_cds",0.6348146847005094,2079,5693,6128,5810,6041,0.929014360313316,49,0.007996083550913838,5810,0.6297386534422971
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KR857361.1_Potato_mop-top_virus_isolate_CO5_segment_RNA1_rep_protein_2_and_rep_protein_1_genes,_complete_cds",0.6351659933251361,2077,5693,6128,5810,6041,0.929014360313316,49,0.007996083550913838,5810,0.6300871529738091
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","OP221272.1_Potato_mop-top_virus_isolate_Hebei_segment_RNA1,_complete_sequence",0.6342877217635693,2082,5693,6128,5810,6042,0.929014360313316,49,0.007996083550913838,5810,0.629215904145029
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KY275269.1_Potato_mop-top_virus_strain_Maryland_segment_RNA1,_complete_sequence",0.6340007024938532,2084,5694,6127,5810,6042,0.9293291986290191,48,0.00783417659539742,5810,0.6290338290289104
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KU955464.1_Potato_mop-top_virus_isolate_H11_P64_segment_RNA-rep,_complete_sequence",0.6337607588266292,2085,5693,6128,5810,6042,0.929014360313316,49,0.007996083550913838,5810,0.6286931548477609
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KU955466.1_Potato_mop-top_virus_isolate_C29_P69_segment_RNA-rep,_complete_sequence",0.6330758426966292,2090,5696,6125,5810,6042,0.9299591836734694,49,0.008,5810,0.6280112359550561
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KU955467.1_Potato_mop-top_virus_isolate_C29_P70_segment_RNA-rep,_complete_sequence",0.6336025280898876,2087,5696,6125,5810,6042,0.9299591836734694,49,0.008,5810,0.6285337078651685
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KU955468.1_Potato_mop-top_virus_isolate_C29_P71_segment_RNA-rep,_complete_sequence",0.6334269662921348,2088,5696,6125,5810,6042,0.9299591836734694,49,0.008,5810,0.6283595505617977
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KU955469.1_Potato_mop-top_virus_isolate_C61_P76_segment_RNA-rep,_complete_sequence",0.6326136563103388,2093,5697,6124,5810,6042,0.9302743305029393,47,0.00767472240365774,5810,0.6277585221093941
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KU955470.1_Potato_mop-top_virus_isolate_C61_P77_segment_RNA-rep,_complete_sequence",0.6324381253291206,2094,5697,6124,5810,6042,0.9302743305029393,47,0.00767472240365774,5810,0.6275843382797299
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KU955471.1_Potato_mop-top_virus_isolate_C115_P79_segment_RNA-rep,_complete_sequence",0.6330581415773757,2089,5693,6128,5810,6042,0.929014360313316,49,0.007996083550913838,5810,0.6279961557847368
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KU955472.1_Potato_mop-top_virus_isolate_C115_P80_segment_RNA-rep,_complete_sequence",0.6330581415773757,2089,5693,6128,5810,6042,0.929014360313316,49,0.007996083550913838,5810,0.6279961557847368
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KU955473.1_Potato_mop-top_virus_isolate_PF43_segment_RNA-rep,_complete_sequence",0.6344633760758827,2081,5693,6128,5810,6042,0.929014360313316,49,0.007996083550913838,5810,0.629390153910785
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KM822695.1_Potato_mop-top_virus_isolate_Guangdong_segment_RNA1,_complete_sequence",0.6342877217635693,2082,5693,6128,5810,6042,0.929014360313316,49,0.007996083550913838,5810,0.629215904145029
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KM822696.1_Potato_mop-top_virus_isolate_Yunnan_segment_RNA1,_complete_sequence",0.6330581415773757,2089,5693,6128,5810,6042,0.929014360313316,49,0.007996083550913838,5810,0.6279961557847368
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","KM822697.1_Potato_mop-top_virus_isolate_Ch10_segment_RNA1,_complete_sequence",0.6342877217635693,2082,5693,6128,5810,6042,0.929014360313316,49,0.007996083550913838,5810,0.629215904145029
"MK731956.1_Beet_soil-borne_virus_isolate_BSBV-JKI_1825732_segment_RNA1,_complete_sequence","NC_003723.1_Potato_mop-top_virus_RNA_1,_complete_sequence",0.6324200913242009,2093,5694,6128,5810,6043,0.929177545691906,49,0.007996083550913838,5810,0.627363207434696
